"","parcela","especie","n"
"775","12","Inga.acuminata",0
"776","12","Inga.cocleensis",0
"777","12","Inga.goldmanii",0
"778","12","Inga.laurina",1
"779","12","Inga.semialata",1
"780","12","Inga.nobilis",0
"781","12","Inga.oerstediana",0
"782","12","Inga.pezizifera",0
"783","12","Inga.punctata",0
"784","12","Inga.ruiziana",0
"785","12","Inga.sapindoides",2
"786","12","Inga.spectabilis",0
"787","12","Inga.umbellifera",0
"788","12","Jacaranda.copaia",2
"789","12","Lacistema.aggregatum",0
"790","12","Lacmellea.panamensis",1
"791","12","Laetia.procera",1
"792","12","Laetia.thamnia",0
"793","12","Lafoensia.punicifolia",0
"794","12","Licania.hypoleuca",0
"795","12","Licania.platypus",0
"796","12","Lindackeria.laurina",1
"797","12","Lonchocarpus.heptaphyllus",3
"798","12","Luehea.seemannii",1
"799","12","Macrocnemum.roseum",0
"800","12","Maquira.guianensis.costaricana",3
"801","12","Margaritaria.nobilis",0
"802","12","Marila.laxiflora",0
"803","12","Maytenus.schippii",0
"804","12","Miconia.affinis",0
"805","12","Miconia.argentea",0
"806","12","Miconia.elata",0
"807","12","Miconia.hondurensis",0
"808","12","Mosannona.garwoodii",0
"809","12","Myrcia.gatunensis",0
"810","12","Myrospermum.frutescens",0
"811","12","Nectandra.cissiflora",0
"812","12","Nectandra.lineata",1
"813","12","Nectandra.purpurea",0
"814","12","Ochroma.pyramidale",0
"815","12","Ocotea.cernua",2
"816","12","Ocotea.oblonga",0
"817","12","Ocotea.puberula",0
"818","12","Ocotea.whitei",0
"819","12","Oenocarpus.mapora",19
"820","12","Ormosia.amazonica",0
"821","12","Ormosia.coccinea",0
"822","12","Ormosia.macrocalyx",1
"823","12","Pachira.quinata",0
"824","12","Pachira.sessilis",0
"825","12","Perebea.xanthochyma",0
"826","12","Cinnamomum.triplinerve",1
"827","12","Picramnia.latifolia",0
"828","12","Piper.reticulatum",0
"829","12","Platymiscium.pinnatum",0
"830","12","Platypodium.elegans",2
"831","12","Posoqueria.latifolia",0
"832","12","Poulsenia.armata",8
"833","12","Pourouma.bicolor",0
"834","12","Pouteria.fossicola",0
"835","12","Pouteria.reticulata",4
"836","12","Pouteria.stipitata",0
"837","12","Prioria.copaifera",21
"838","12","Protium.costaricense",0
"839","12","Protium.panamense",0
"840","12","Protium.tenuifolium",5
"841","12","Pseudobombax.septenatum",0
"842","12","Psidium.friedrichsthalianum",0
"843","12","Psychotria.grandis",0
"844","12","Pterocarpus.rohrii",2
"845","12","Quararibea.asterolepis",11
"846","12","Quassia.amara",0
"847","12","Randia.armata",2
"848","12","Sapium.broadleaf",0
"849","12","Sapium.glandulosum",0
"850","12","Schizolobium.parahyba",0
"851","12","Senna.dariensis",0
"852","12","Simarouba.amara",9
"853","12","Siparuna.guianensis",0
"854","12","Siparuna.pauciflora",0
"855","12","Sloanea.terniflora",1
"856","12","Socratea.exorrhiza",8
"857","12","Solanum.hayesii",0
"858","12","Sorocea.affinis",0
"859","12","Spachea.membranacea",0
"860","12","Spondias.mombin",1
"861","12","Spondias.radlkoferi",0
"862","12","Sterculia.apetala",0
"863","12","Swartzia.simplex.var.grandiflora",13
"864","12","Swartzia.simplex.continentalis",13
"865","12","Symphonia.globulifera",1
"866","12","Handroanthus.guayacan",0
"867","12","Tabebuia.rosea",0
"868","12","Tabernaemontana.arborea",6
"869","12","Tachigali.versicolor",2
"870","12","Talisia.nervosa",0
"871","12","Talisia.princeps",0
"872","12","Terminalia.amazonia",0
"873","12","Terminalia.oblonga",0
"874","12","Tetragastris.panamensis",10
"875","12","Tetrathylacium.johansenii",0
"876","12","Theobroma.cacao",0
"877","12","Thevetia.ahouai",0
"878","12","Tocoyena.pittieri",1
"879","12","Trattinnickia.aspera",0
"880","12","Trema.micrantha",1
"881","12","Trichanthera.gigantea",0
"882","12","Trichilia.pallida",1
"883","12","Trichilia.tuberculata",46
"884","12","Trichospermum.galeottii",0
"885","12","Triplaris.cumingiana",3
"886","12","Trophis.caucana",0
"887","12","Trophis.racemosa",0
"888","12","Turpinia.occidentalis",1
"889","12","Unonopsis.pittieri",0
"890","12","Virola.multiflora",1
"891","12","Virola.sebifera",6
"892","12","Virola.surinamensis",2
"893","12","Vismia.baccifera",0
"894","12","Vochysia.ferruginea",2
"895","12","Xylopia.macrantha",0
"896","12","Zanthoxylum.ekmanii",0
"897","12","Zanthoxylum.juniperinum",0
"898","12","Zanthoxylum.panamense",0
"899","12","Zanthoxylum.setulosum",0
"900","12","Zuelania.guidonia",0
"901","13","Abarema.macradenia",0
"902","13","Vachellia.melanoceras",0
"903","13","Acalypha.diversifolia",0
"904","13","Acalypha.macrostachya",0
"905","13","Adelia.triloba",1
"906","13","Aegiphila.panamensis",1
"907","13","Alchornea.costaricensis",1
"908","13","Alchornea.latifolia",0
"909","13","Alibertia.edulis",1
"910","13","Allophylus.psilospermus",1
"911","13","Alseis.blackiana",8
"912","13","Amaioua.corymbosa",0
"913","13","Anacardium.excelsum",0
"914","13","Andira.inermis",0
"915","13","Annona.spraguei",3
"916","13","Apeiba.glabra",1
"917","13","Apeiba.tibourbou",1
"918","13","Aspidosperma.desmanthum",0
"919","13","Astrocaryum.standleyanum",12
"920","13","Astronium.graveolens",0
"921","13","Attalea.butyracea",4
"922","13","Banara.guianensis",0
"923","13","Beilschmiedia.pendula",0
"924","13","Brosimum.alicastrum",2
"925","13","Brosimum.guianense",0
"926","13","Calophyllum.longifolium",0
"927","13","Casearia.aculeata",1
"928","13","Casearia.arborea",0
"929","13","Casearia.commersoniana",0
"930","13","Casearia.guianensis",0
"931","13","Casearia.sylvestris",1
"932","13","Cassipourea.guianensis",9
"933","13","Cavanillesia.platanifolia",0
"934","13","Cecropia.insignis",1
"935","13","Cecropia.obtusifolia",1
"936","13","Cedrela.odorata",0
"937","13","Ceiba.pentandra",2
"938","13","Celtis.schippii",0
"939","13","Cespedesia.spathulata",0
"940","13","Chamguava.schippii",0
"941","13","Chimarrhis.parviflora",1
"942","13","Maclura.tinctoria",0
"943","13","Chrysochlamys.eclipes",0
"944","13","Chrysophyllum.argenteum",4
"945","13","Chrysophyllum.cainito",0
"946","13","Coccoloba.coronata",1
"947","13","Coccoloba.manzinellensis",1
"948","13","Colubrina.glandulosa",0
"949","13","Cordia.alliodora",2
"950","13","Cordia.bicolor",0
"951","13","Cordia.lasiocalyx",4
"952","13","Coussarea.curvigemma",4
"953","13","Croton.billbergianus",12
"954","13","Cupania.cinerea",0
"955","13","Cupania.latifolia",0
"956","13","Cupania.rufescens",1
"957","13","Cupania.seemannii",2
"958","13","Dendropanax.arboreus",5
"959","13","Desmopsis.panamensis",0
"960","13","Diospyros.artanthifolia",0
"961","13","Dipteryx.oleifera",0
"962","13","Drypetes.standleyi",0
"963","13","Elaeis.oleifera",6
"964","13","Enterolobium.schomburgkii",0
"965","13","Erythrina.costaricensis",0
"966","13","Erythroxylum.macrophyllum",0
"967","13","Eugenia.florida",2
"968","13","Eugenia.galalonensis",0
"969","13","Eugenia.nesiotica",2
"970","13","Eugenia.oerstediana",11
"971","13","Faramea.occidentalis",39
"972","13","Ficus.colubrinae",0
"973","13","Ficus.costaricana",0
"974","13","Ficus.insipida",1
"975","13","Ficus.maxima",0
"976","13","Ficus.obtusifolia",0
"977","13","Ficus.popenoei",0
"978","13","Ficus.tonduzii",0
"979","13","Ficus.trigonata",0
"980","13","Ficus.yoponensis",0
"981","13","Garcinia.intermedia",3
"982","13","Garcinia.madruno",0
"983","13","Genipa.americana",1
"984","13","Guapira.myrtiflora",2
"985","13","Guarea.fuzzy",0
"986","13","Guarea.grandifolia",0
"987","13","Guarea.guidonia",4
"988","13","Guatteria.dumetorum",0
"989","13","Guazuma.ulmifolia",2
"990","13","Guettarda.foliacea",2
"991","13","Gustavia.superba",10
"992","13","Hampea.appendiculata",0
"993","13","Hasseltia.floribunda",1
"994","13","Heisteria.acuminata",0
"995","13","Heisteria.concinna",4
"996","13","Hirtella.americana",0
"997","13","Hirtella.triandra",11
"998","13","Hura.crepitans",1
"999","13","Hieronyma.alchorneoides",1
"1000","13","Inga.acuminata",0
"1001","13","Inga.cocleensis",2
"1002","13","Inga.goldmanii",1
"1003","13","Inga.laurina",1
"1004","13","Inga.semialata",0
"1005","13","Inga.nobilis",0
"1006","13","Inga.oerstediana",0
"1007","13","Inga.pezizifera",0
"1008","13","Inga.punctata",0
"1009","13","Inga.ruiziana",0
"1010","13","Inga.sapindoides",0
"1011","13","Inga.spectabilis",0
"1012","13","Inga.umbellifera",0
"1013","13","Jacaranda.copaia",3
"1014","13","Lacistema.aggregatum",0
"1015","13","Lacmellea.panamensis",1
"1016","13","Laetia.procera",0
"1017","13","Laetia.thamnia",3
"1018","13","Lafoensia.punicifolia",0
"1019","13","Licania.hypoleuca",1
"1020","13","Licania.platypus",0
"1021","13","Lindackeria.laurina",3
"1022","13","Lonchocarpus.heptaphyllus",4
"1023","13","Luehea.seemannii",4
"1024","13","Macrocnemum.roseum",0
"1025","13","Maquira.guianensis.costaricana",2
"1026","13","Margaritaria.nobilis",0
"1027","13","Marila.laxiflora",0
"1028","13","Maytenus.schippii",0
"1029","13","Miconia.affinis",0
"1030","13","Miconia.argentea",5
"1031","13","Miconia.elata",0
"1032","13","Miconia.hondurensis",0
"1033","13","Mosannona.garwoodii",0
"1034","13","Myrcia.gatunensis",0
"1035","13","Myrospermum.frutescens",0
"1036","13","Nectandra.cissiflora",0
"1037","13","Nectandra.lineata",0
"1038","13","Nectandra.purpurea",0
"1039","13","Ochroma.pyramidale",0
"1040","13","Ocotea.cernua",5
"1041","13","Ocotea.oblonga",0
"1042","13","Ocotea.puberula",3
"1043","13","Ocotea.whitei",0
"1044","13","Oenocarpus.mapora",17
"1045","13","Ormosia.amazonica",0
"1046","13","Ormosia.coccinea",0
"1047","13","Ormosia.macrocalyx",0
"1048","13","Pachira.quinata",0
"1049","13","Pachira.sessilis",0
"1050","13","Perebea.xanthochyma",0
"1051","13","Cinnamomum.triplinerve",0
"1052","13","Picramnia.latifolia",1
"1053","13","Piper.reticulatum",0
"1054","13","Platymiscium.pinnatum",2
"1055","13","Platypodium.elegans",2
"1056","13","Posoqueria.latifolia",0
"1057","13","Poulsenia.armata",0
"1058","13","Pourouma.bicolor",0
"1059","13","Pouteria.fossicola",0
"1060","13","Pouteria.reticulata",5
"1061","13","Pouteria.stipitata",0
"1062","13","Prioria.copaifera",7
"1063","13","Protium.costaricense",0
"1064","13","Protium.panamense",0
"1065","13","Protium.tenuifolium",4
"1066","13","Pseudobombax.septenatum",0
"1067","13","Psidium.friedrichsthalianum",1
"1068","13","Psychotria.grandis",0
"1069","13","Pterocarpus.rohrii",2
"1070","13","Quararibea.asterolepis",1
"1071","13","Quassia.amara",0
"1072","13","Randia.armata",15
"1073","13","Sapium.broadleaf",0
"1074","13","Sapium.glandulosum",0
"1075","13","Schizolobium.parahyba",0
"1076","13","Senna.dariensis",0
"1077","13","Simarouba.amara",2
"1078","13","Siparuna.guianensis",0
"1079","13","Siparuna.pauciflora",0
"1080","13","Sloanea.terniflora",1
"1081","13","Socratea.exorrhiza",0
"1082","13","Solanum.hayesii",0
"1083","13","Sorocea.affinis",0
"1084","13","Spachea.membranacea",0
"1085","13","Spondias.mombin",10
"1086","13","Spondias.radlkoferi",1
"1087","13","Sterculia.apetala",3
"1088","13","Swartzia.simplex.var.grandiflora",2
"1089","13","Swartzia.simplex.continentalis",2
"1090","13","Symphonia.globulifera",0
"1091","13","Handroanthus.guayacan",2
"1092","13","Tabebuia.rosea",6
"1093","13","Tabernaemontana.arborea",12
"1094","13","Tachigali.versicolor",3
"1095","13","Talisia.nervosa",1
"1096","13","Talisia.princeps",0
"1097","13","Terminalia.amazonia",5
"1098","13","Terminalia.oblonga",0
"1099","13","Tetragastris.panamensis",6
"1100","13","Tetrathylacium.johansenii",0
"1101","13","Theobroma.cacao",0
"1102","13","Thevetia.ahouai",0
"1103","13","Tocoyena.pittieri",0
"1104","13","Trattinnickia.aspera",0
"1105","13","Trema.micrantha",0
"1106","13","Trichanthera.gigantea",0
"1107","13","Trichilia.pallida",8
"1108","13","Trichilia.tuberculata",35
"1109","13","Trichospermum.galeottii",0
"1110","13","Triplaris.cumingiana",13
"1111","13","Trophis.caucana",0
"1112","13","Trophis.racemosa",0
"1113","13","Turpinia.occidentalis",0
"1114","13","Unonopsis.pittieri",0
"1115","13","Virola.multiflora",0
"1116","13","Virola.sebifera",0
"1117","13","Virola.surinamensis",0
"1118","13","Vismia.baccifera",0
"1119","13","Vochysia.ferruginea",3
"1120","13","Xylopia.macrantha",1
"1121","13","Zanthoxylum.ekmanii",5
"1122","13","Zanthoxylum.juniperinum",2
"1123","13","Zanthoxylum.panamense",0
"1124","13","Zanthoxylum.setulosum",0
"1125","13","Zuelania.guidonia",0
"1126","14","Abarema.macradenia",0
"1127","14","Vachellia.melanoceras",0
"1128","14","Acalypha.diversifolia",0
"1129","14","Acalypha.macrostachya",0
"1130","14","Adelia.triloba",0
"1131","14","Aegiphila.panamensis",0
"1132","14","Alchornea.costaricensis",4
"1133","14","Alchornea.latifolia",0
"1134","14","Alibertia.edulis",0
"1135","14","Allophylus.psilospermus",0
"1136","14","Alseis.blackiana",17
"1137","14","Amaioua.corymbosa",0
"1138","14","Anacardium.excelsum",0
"1139","14","Andira.inermis",1
"1140","14","Annona.spraguei",4
"1141","14","Apeiba.glabra",5
"1142","14","Apeiba.tibourbou",1
"1143","14","Aspidosperma.desmanthum",1
"1144","14","Astrocaryum.standleyanum",5
"1145","14","Astronium.graveolens",0
"1146","14","Attalea.butyracea",4
"1147","14","Banara.guianensis",0
"1148","14","Beilschmiedia.pendula",3
"1149","14","Brosimum.alicastrum",4
"1150","14","Brosimum.guianense",0
"1151","14","Calophyllum.longifolium",4
"1152","14","Casearia.aculeata",0
"1153","14","Casearia.arborea",4
"1154","14","Casearia.commersoniana",0
"1155","14","Casearia.guianensis",0
"1156","14","Casearia.sylvestris",0
"1157","14","Cassipourea.guianensis",3
"1158","14","Cavanillesia.platanifolia",0
"1159","14","Cecropia.insignis",11
"1160","14","Cecropia.obtusifolia",1
"1161","14","Cedrela.odorata",0
"1162","14","Ceiba.pentandra",0
"1163","14","Celtis.schippii",0
"1164","14","Cespedesia.spathulata",0
"1165","14","Chamguava.schippii",0
"1166","14","Chimarrhis.parviflora",0
"1167","14","Maclura.tinctoria",0
"1168","14","Chrysochlamys.eclipes",0
"1169","14","Chrysophyllum.argenteum",2
"1170","14","Chrysophyllum.cainito",2
"1171","14","Coccoloba.coronata",0
"1172","14","Coccoloba.manzinellensis",0
"1173","14","Colubrina.glandulosa",0
"1174","14","Cordia.alliodora",1
"1175","14","Cordia.bicolor",11
"1176","14","Cordia.lasiocalyx",7
"1177","14","Coussarea.curvigemma",0
"1178","14","Croton.billbergianus",11
"1179","14","Cupania.cinerea",0
"1180","14","Cupania.latifolia",0
"1181","14","Cupania.rufescens",0
"1182","14","Cupania.seemannii",0
"1183","14","Dendropanax.arboreus",2
"1184","14","Desmopsis.panamensis",0
"1185","14","Diospyros.artanthifolia",0
"1186","14","Dipteryx.oleifera",1
"1187","14","Drypetes.standleyi",0
"1188","14","Elaeis.oleifera",0
"1189","14","Enterolobium.schomburgkii",0
"1190","14","Erythrina.costaricensis",1
"1191","14","Erythroxylum.macrophyllum",0
"1192","14","Eugenia.florida",1
"1193","14","Eugenia.galalonensis",0
"1194","14","Eugenia.nesiotica",3
"1195","14","Eugenia.oerstediana",1
"1196","14","Faramea.occidentalis",31
"1197","14","Ficus.colubrinae",0
"1198","14","Ficus.costaricana",0
"1199","14","Ficus.insipida",0
"1200","14","Ficus.maxima",0
"1201","14","Ficus.obtusifolia",1
"1202","14","Ficus.popenoei",0
"1203","14","Ficus.tonduzii",0
"1204","14","Ficus.trigonata",0
"1205","14","Ficus.yoponensis",0
"1206","14","Garcinia.intermedia",1
"1207","14","Garcinia.madruno",0
"1208","14","Genipa.americana",1
"1209","14","Guapira.myrtiflora",0
"1210","14","Guarea.fuzzy",0
"1211","14","Guarea.grandifolia",0
"1212","14","Guarea.guidonia",3
"1213","14","Guatteria.dumetorum",7
"1214","14","Guazuma.ulmifolia",1
"1215","14","Guettarda.foliacea",0
"1216","14","Gustavia.superba",4
"1217","14","Hampea.appendiculata",0
"1218","14","Hasseltia.floribunda",4
"1219","14","Heisteria.acuminata",1
"1220","14","Heisteria.concinna",0
"1221","14","Hirtella.americana",0
"1222","14","Hirtella.triandra",13
"1223","14","Hura.crepitans",0
"1224","14","Hieronyma.alchorneoides",2
"1225","14","Inga.acuminata",0
"1226","14","Inga.cocleensis",3
"1227","14","Inga.goldmanii",1
"1228","14","Inga.laurina",0
"1229","14","Inga.semialata",1
"1230","14","Inga.nobilis",0
"1231","14","Inga.oerstediana",0
"1232","14","Inga.pezizifera",0
"1233","14","Inga.punctata",0
"1234","14","Inga.ruiziana",0
"1235","14","Inga.sapindoides",4
"1236","14","Inga.spectabilis",2
"1237","14","Inga.umbellifera",0
"1238","14","Jacaranda.copaia",12
"1239","14","Lacistema.aggregatum",0
"1240","14","Lacmellea.panamensis",2
"1241","14","Laetia.procera",1
"1242","14","Laetia.thamnia",3
"1243","14","Lafoensia.punicifolia",1
"1244","14","Licania.hypoleuca",0
"1245","14","Licania.platypus",0
"1246","14","Lindackeria.laurina",4
"1247","14","Lonchocarpus.heptaphyllus",3
"1248","14","Luehea.seemannii",1
"1249","14","Macrocnemum.roseum",0
"1250","14","Maquira.guianensis.costaricana",0
"1251","14","Margaritaria.nobilis",0
"1252","14","Marila.laxiflora",0
"1253","14","Maytenus.schippii",0
"1254","14","Miconia.affinis",1
"1255","14","Miconia.argentea",3
"1256","14","Miconia.elata",0
"1257","14","Miconia.hondurensis",1
"1258","14","Mosannona.garwoodii",0
"1259","14","Myrcia.gatunensis",1
"1260","14","Myrospermum.frutescens",0
"1261","14","Nectandra.cissiflora",1
"1262","14","Nectandra.lineata",0
"1263","14","Nectandra.purpurea",0
"1264","14","Ochroma.pyramidale",0
"1265","14","Ocotea.cernua",1
"1266","14","Ocotea.oblonga",1
"1267","14","Ocotea.puberula",0
"1268","14","Ocotea.whitei",1
"1269","14","Oenocarpus.mapora",22
"1270","14","Ormosia.amazonica",0
"1271","14","Ormosia.coccinea",0
"1272","14","Ormosia.macrocalyx",0
"1273","14","Pachira.quinata",0
"1274","14","Pachira.sessilis",0
"1275","14","Perebea.xanthochyma",2
"1276","14","Cinnamomum.triplinerve",1
"1277","14","Picramnia.latifolia",1
"1278","14","Piper.reticulatum",0
"1279","14","Platymiscium.pinnatum",2
"1280","14","Platypodium.elegans",1
"1281","14","Posoqueria.latifolia",0
"1282","14","Poulsenia.armata",13
"1283","14","Pourouma.bicolor",0
"1284","14","Pouteria.fossicola",0
"1285","14","Pouteria.reticulata",5
"1286","14","Pouteria.stipitata",1
"1287","14","Prioria.copaifera",3
"1288","14","Protium.costaricense",3
"1289","14","Protium.panamense",4
"1290","14","Protium.tenuifolium",5
"1291","14","Pseudobombax.septenatum",0
"1292","14","Psidium.friedrichsthalianum",0
"1293","14","Psychotria.grandis",0
"1294","14","Pterocarpus.rohrii",2
"1295","14","Quararibea.asterolepis",10
"1296","14","Quassia.amara",0
"1297","14","Randia.armata",3
"1298","14","Sapium.broadleaf",0
"1299","14","Sapium.glandulosum",0
"1300","14","Schizolobium.parahyba",0
"1301","14","Senna.dariensis",0
"1302","14","Simarouba.amara",4
"1303","14","Siparuna.guianensis",0
"1304","14","Siparuna.pauciflora",0
"1305","14","Sloanea.terniflora",1
"1306","14","Socratea.exorrhiza",6
"1307","14","Solanum.hayesii",0
"1308","14","Sorocea.affinis",0
"1309","14","Spachea.membranacea",0
"1310","14","Spondias.mombin",1
"1311","14","Spondias.radlkoferi",0
"1312","14","Sterculia.apetala",0
"1313","14","Swartzia.simplex.var.grandiflora",3
"1314","14","Swartzia.simplex.continentalis",3
"1315","14","Symphonia.globulifera",0
"1316","14","Handroanthus.guayacan",1
"1317","14","Tabebuia.rosea",0
"1318","14","Tabernaemontana.arborea",22
